name,serviceCode,startDate,rateCents
"Customer C-34895","SW-RO-10YD","2019-02-04",27479
"Customer C-22942","SW-RO-40YD","13-Oct-20",55918
"Customer C-34392","SW-RES-1-M","12/04/2020",31630
"Customer C-36467","SW-FL-4YD","04/03/2024",12874
"Customer C-16104","SW-COMM-XX","18-Feb-22",10305
"Customer C-17326","SW-RES-1-M","2023-08-23",54441
"Customer C-39043","SW-RES-1-BW","03/22/2022",63521
"Customer C-34911","SW-RO-20YD","2021-11-12",39897
"Customer C-37244","SW-RO-20YD","02/03/22",37246
"Customer C-13045","SW-RO-40YD","11/05/2023",62518
"Customer C-11798","SW-RO-30YD","10-Mar-19",50660
"Customer C-37630","SW-RES-1-BW","10-Aug-23",62478
"Customer C-29876","OLD-SVC-7","06-Oct-19",11538
"Customer C-09937","SW-RO-40","04/26/2020",60663
"Customer C-06032","SW-RO-30YD","10/10/2020",47405
"Customer C-02261","SW-FL-2YD","2022-02-23",13260
"Customer C-44553","SW-COMM-8YD","11/28/24",16721
"Customer C-21905","NOPE-1","10/05/19",11834
"Customer C-14661","SW-COMM-XX","01/08/2020",6077
"Customer C-12482","SW-FL-4YD","03-Feb-21",9949
"Customer C-43870","SW-RO-30","22-Feb-19",48064
"Customer C-00592","SW-COMM-6YD","07-Sep-24",15103
"Customer C-33894","SW-FL-8YD","2021-06-02",22630
"Customer C-33180","SW-COMM-2","10-Sep-21",9814
"Customer C-20311","SW-RO-30YD","2022-02-16",49759
"Customer C-27793","SW-FL-8YD","24-Apr-23",13481
"Customer C-12134","SW-RO-30YD","04-Oct-23",51587
"Customer C-12596","SW-RES-1-M","2020-12-09",21784
"Customer C-29267","SW-ROLLOFF-10YD","13-Apr-22",26299
"Customer C-01328","SW-COMM-2YD","2023-06-27",11100
"Customer C-22760","SW-COMM-6","01-Dec-20",13535
"Customer C-18285","SW-ROLLOFF-10YD","2021-09-10",27956
"Customer C-01812","SW-FL-8YD","2019-01-12",15758
"Customer C-23351","SW-RO-20YD","2024-12-14",44153
"Customer C-34157","SW-RO-40","07-Dec-19",55015
"Customer C-17705","SW-ROLLOFF-20YD","22-Apr-24",38034
"Customer C-10114","SW-RO-20","18-Apr-20",36501
"Customer C-15708","SW-RO-40","09-Sep-23",60581
"Customer C-05095","SW-RO-20YD","04/13/20",37432
"Customer C-14241","SW-COMM-4YD","2019-09-13",8028
"Customer C-20452","SW-COMM-6YD","12/24/2022",18714
"Customer C-23205","SW-ROLLOFF-10YD","01/11/2023",30392
"Customer C-25942","SW-COMM-8YD","2020-08-07",19627
"Customer C-09828","SW-FL-2YD","01/03/21",11860
"Customer C-19690","SW-COMM-6YD","01/08/2020",14856
"Customer C-34683","SW-ROLLOFF-10YD","12/14/20",31723
"Customer C-35514","SW-ROLLOFF-20YD","05/05/2022",36073
"Customer C-18001","SW-RO-20YD","2024-12-12",41918
"Customer C-24159","SW-ROLLOFF-30YD","13-Apr-22",48554
"Customer C-11909","SW-ROLLOFF-30YD","2023-06-01",50343
"Customer C-34781","SW-ROLLOFF-20YD","05/14/22",42766
"Customer C-41661","SW-COMM-8","09/28/2020",18467
"Customer C-14895","SW-ROLLOFF-40YD","23-Sep-20",57003
"Customer C-37087","SW-COMM-2YD","08/19/2019",10629
"Customer C-14944","SW-RO-10","11/27/2023",29186
"Customer C-16536","SW-FL-4YD","2022-09-09",7938
"Customer C-26759","SW-RO-40YD","05/10/22",56312
"Customer C-40055","SW-ROLLOFF-10YD","08/16/2023",25501
"Customer C-13522","SW-ROLLOFF-30YD","2022-11-19",54337
"Customer C-27596","SW-COMM-8","2024-02-22",16347
"Customer C-25440","NOPE-1","15-Jan-19",47246
"Customer C-33359","SW-RO-10YD","08/01/2020",31173
"Customer C-06408","SW-RO-30","22-Feb-23",46281
"Customer C-25057","SW-COMM-4YD","2021-10-01",8300
"Customer C-36252","SW-RES-1-M","24-May-22",18802
"Customer C-36867","SW-RO-30YD","01/23/2022",52906
"Customer C-36037","SW-ROLLOFF-10YD","2019-09-01",27671
"Customer C-44747","SW-RO-40","09/18/2020",64120
"Customer C-28352","SW-RO-20YD","04/16/2020",40877
"Customer C-00071","SW-FL-8YD","2024-05-03",17324
"Customer C-09446","SW-COMM-6YD","10/20/23",10782
"Customer C-42300","SW-ROLLOFF-40YD","2020-02-27",63180
"Customer C-11069","SW-COMM-6","01/13/23",12831
"Customer C-13849","SW-RO-20","2024-07-12",37364
"Customer C-41019","SW-ROLLOFF-30YD","12/23/22",47458
"Customer C-13826","SW-RO-20","07-Dec-22",39396
"Customer C-02437","SW-RES-1-W","2019-09-14",37759
"Customer C-31432","SW-ROLLOFF-40YD","01/17/2021",64198
"Customer C-43922","SW-FL-6YD","2022-10-18",16370
"Customer C-05697","SW-COMM-8","05/09/2019",19662
"Customer C-44898","SW-RO-40","05/23/22",56156
"Customer C-09944","SW-RO-30","2020-06-21",54847
"Customer C-15996","SW-RES-1-W","05/14/20",16875
"Customer C-37109","SW-RO-10","26-May-20",26571
"Customer C-06114","SW-COMM-2YD","2019-11-13",11647
"Customer C-31122","SW-FL-4YD","10/05/24",16943
"Customer C-01859","SW-COMM-6YD","2020-04-05",18962
"Customer C-43753","SW-COMM-8YD","04/25/19",19627
"Customer C-10942","SW-RO-20YD","2023-10-07",35178
"Customer C-41259","SW-COMM-2","04/03/20",10022
"Customer C-05569","SW-ROLLOFF-20YD","06/26/2021",43463
"Customer C-32832","SW-COMM-6YD","03/03/2019",15280
"Customer C-24936","SW-COMM-2","09-Oct-23",8811
"Customer C-35549","SW-RO-30YD","2022-08-01",49154
"Customer C-41443","SW-FL-2YD","2022-02-19",13049
"Customer C-39721","SW-RO-30YD","09/01/2019",50508
"Customer C-37911","SW-ROLLOFF-10YD","2019-02-16",30190
"Customer C-09998","SW-FL-6YD","08/11/2021",15390
"Customer C-36503","SW-FL-6YD","08/12/2022",17022
"Customer C-04171","SW-COMM-4","2021-06-12",9774
"Customer C-10795","SW-ROLLOFF-10YD","12/22/2020",29190
"Customer C-11107","SW-COMM-4YD","10/03/22",13528
"Customer C-21886","SW-ROLLOFF-20YD","09-Nov-21",38717
"Customer C-26013","SW-FL-8YD","01/28/2020",21970
"Customer C-08330","SW-XX-99YD","2021-10-12",44868
"Customer C-06458","SW-COMM-4YD","02-Sep-23",8177
"Customer C-11604","NOPE-1","20-Oct-20",4069
"Customer C-09541","SW-COMM-2","14-Jul-23",12172
"Customer C-42170","SW-COMM-6","05/25/2023",13232
"Customer C-18443","SW-COMM-4YD","01/14/2021",16801
"Customer C-34480","SW-COMM-8YD","2019-08-12",15102
"Customer C-27603","SW-COMM-6","17-Feb-21",16604
"Customer C-33903","SW-COMM-8","08/19/24",13080
"Customer C-33346","SW-COMM-8YD","2023-11-08",20908
"Customer C-28669","SW-RES-1-W","2022-02-27",10845
"Customer C-06936","SW-ROLLOFF-10YD","25-Mar-20",29429
"Customer C-10387","SW-ROLLOFF-10YD","09-May-19",31698
"Customer C-20567","SW-COMM-4","2024-08-07",11149
"Customer C-33098","SW-COMM-6","10-Sep-22",10310
"Customer C-35067","SW-RO-40YD","11/19/20",59870
"Customer C-40300","SW-COMM-2","03-Sep-19",13413
"Customer C-09824","SW-COMM-2","20-Feb-23",6211
"Customer C-12152","SW-RO-30","22-Apr-20",51883
"Customer C-42955","SW-COMM-8","06/07/2019",22743
"Customer C-16194","SW-COMM-6","04/11/2020",10873
"Customer C-34287","SW-ROLLOFF-30YD","2019-09-21",54443
"Customer C-05857","SW-ROLLOFF-30YD","06/15/2019",46330
"Customer C-35765","SW-RO-10YD","08/02/21",27604
"Customer C-09751","SW-COMM-2YD","09/15/22",12965
"Customer C-08244","SW-RO-30","10/03/20",51176
"Customer C-10085","SW-COMM-6","27-Oct-22",11697
"Customer C-39437","SW-RO-30","04/01/2024",53366
"Customer C-30733","SW-RO-10","16-Mar-23",30195
"Customer C-23862","SW-ROLLOFF-40YD","05/16/23",55377
"Customer C-03679","SW-COMM-XX","04/15/2021",31226
"Customer C-02503","SW-RES-1-W","03/02/21",58024
"Customer C-21238","SW-RES-1-BW","07/04/2019",10757
"Customer C-03834","SW-RO-20YD","08/21/2021",36324
"Customer C-14010","SW-COMM-4","01/08/22",13121
"Customer C-34939","SW-COMM-8","03/21/2020",21126
"Customer C-30022","SW-FL-8YD","03/26/19",17335
"Customer C-15873","SW-COMM-8","01/01/2023",16711
"Customer C-22051","SW-FL-4YD","03/25/2019",16072
"Customer C-27652","SW-FL-8YD","07/28/2019",14218
"Customer C-44701","SW-RES-1-BW","12-Dec-21",56915
"Customer C-23776","SW-RO-40YD","2023-04-01",64425
"Customer C-41552","OLD-SVC-7","2024-11-12",46743
"Customer C-21409","SW-COMM-8YD","07/20/20",18229
"Customer C-29972","NOPE-1","21-Mar-24",43039
"Customer C-27793","SW-ROLLOFF-20YD","12-Apr-24",43135
"Customer C-44874","SW-FL-2YD","2019-12-02",10035
"Customer C-19903","SW-COMM-6","02/23/20",14353
"Customer C-37992","SW-XX-99YD","09/07/2024",17940
"Customer C-42229","SW-RO-40YD","08/23/2022",58624
"Customer C-36603","SW-COMM-4","2019-09-27",7264
"Customer C-09317","SW-COMM-6","2022-10-03",18108
"Customer C-03573","SW-COMM-6YD","02/05/2021",11375
"Customer C-31265","SW-COMM-2","10/26/21",12666
"Customer C-02863","SW-FL-2YD","2022-02-01",4213
"Customer C-44503","SW-RO-30","2020-07-10",47475
"Customer C-11767","SW-COMM-6YD","2019-01-19",16900
"Customer C-41833","SW-COMM-8","04/21/2023",19413
"Customer C-36592","SW-RO-20","05/27/22",40031
"Customer C-04253","SW-COMM-6YD","2021-07-15",13707
"Customer C-40802","OLD-SVC-7","02/06/2023",4984
"Customer C-02247","SW-RES-1-M","03/04/2019",29421
"Customer C-27271","SW-COMM-8YD","08/16/23",17833
"Customer C-41502","SW-FL-2YD","2019-08-15",9611
"Customer C-11018","SW-RO-10","05/22/2021",25512
"Customer C-21511","SW-COMM-2YD","2020-04-20",5912
"Customer C-02103","SW-RO-10","06-Jun-21",26279
"Customer C-12419","SW-COMM-6YD","02-Feb-20",10306
"Customer C-44940","SW-COMM-XX","2024-05-02",53488
"Customer C-05597","SW-RO-30YD","17-Jan-23",48828
"Customer C-39396","SW-RO-10YD","2023-08-04",25324
"Customer C-43310","SW-RO-10YD","2023-10-12",25229
"Customer C-39489","SW-COMM-6","05/17/2024",16341
"Customer C-44201","SW-RO-10","08/01/24",32179
"Customer C-20244","SW-RO-20YD","2024-09-08",35866
"Customer C-21569","SW-COMM-2YD","16-May-21",9906
"Customer C-21454","SW-ROLLOFF-30YD","11-Jul-21",47521
"Customer C-37059","SW-RES-1-M","02-Aug-23",52861
"Customer C-43895","SW-COMM-8YD","2022-04-12",19778
"Customer C-36541","SW-COMM-2YD","01/09/2020",6969
"Customer C-31955","SW-FL-8YD","08/15/2022",17864
"Customer C-13671","SW-RO-40","21-Nov-20",58390
"Customer C-06517","SW-COMM-2","05/15/20",12877
"Customer C-21037","SW-RES-1-BW","2020-01-23",30203
"Customer C-01667","SW-RES-1-M","2019-01-26",11995
"Customer C-15940","SW-COMM-2YD","11/23/2019",12547
"Customer C-19974","SW-RO-30","2019-07-10",46149
"Customer C-44178","SW-ROLLOFF-20YD","13-Feb-20",37142
"Customer C-29824","SW-FL-2YD","13-Feb-20",4936
"Customer C-38508","SW-RES-1-BW","02/21/2022",26734
"Customer C-35521","SW-COMM-2","12/25/23",5397
"Customer C-20671","SW-ROLLOFF-20YD","01/18/2019",35284
"Customer C-13889","SW-COMM-2","08/19/2020",5951
"Customer C-43303","SW-RO-30","01/09/22",54818
"Customer C-18484","SW-COMM-8YD","02/07/23",20398
"Customer C-41948","SW-COMM-4YD","10/19/2023",14460
"Customer C-39990","SW-ROLLOFF-20YD","2021-11-04",38157
"Customer C-37671","LEGACY-CODE","2024-10-09",15651
"Customer C-37590","SW-RO-10YD","10/13/24",33773
"Customer C-06944","SW-RO-40","04/14/22",63239
"Customer C-21807","SW-COMM-8","06/13/2024",16622
"Customer C-34463","SW-RO-40YD","2020-08-06",61032
"Customer C-21758","SW-ROLLOFF-40YD","02/08/2024",60423
"Customer C-30357","SW-COMM-6","05/17/23",10549
"Customer C-05306","SW-FL-4YD","25-Dec-23",8162
"Customer C-07762","SW-FL-6YD","08/02/2024",16199
"Customer C-12023","SW-COMM-2","2019-06-16",5477
"Customer C-43422","SW-RO-10YD","20-Sep-22",26941
"Customer C-36867","SW-COMM-2","11/20/24",5373
"Customer C-31364","SW-FL-6YD","2024-02-24",11005
"Customer C-40797","SW-RES-1-M","13-May-21",11974
"Customer C-39497","SW-RO-20YD","12/12/19",37870
"Customer C-08639","NOPE-1","2023-02-13",19916
"Customer C-02610","SW-RO-40","12-Aug-24",57089
"Customer C-19571","SW-RO-40YD","01/28/2020",64711
"Customer C-11502","SW-COMM-6YD","02-Dec-22",15585
"Customer C-29518","SW-ROLLOFF-30YD","01/01/2023",53137
"Customer C-14191","SW-RO-10YD","02/11/2019",33978
"Customer C-09262","SW-COMM-8YD","04-Mar-22",19717
"Customer C-33815","SW-RES-1-W","2021-07-23",6973
"Customer C-06463","SW-ROLLOFF-30YD","07/18/23",50718
"Customer C-30078","SW-ROLLOFF-30YD","02/24/2019",45280
"Customer C-20141","SW-COMM-8YD","2023-05-07",13612
"Customer C-18871","SW-ROLLOFF-40YD","09/24/19",62113
"Customer C-07061","SW-FL-6YD","2021-05-14",17518
"Customer C-10911","SW-RO-20","2022-07-20",44200
"Customer C-42080","SW-COMM-6YD","11/07/2020",19132
"Customer C-24595","SW-FL-2YD","12/24/23",4028
"Customer C-43628","SW-RO-30YD","10/23/19",49136
"Customer C-34646","SW-RO-10","2023-05-01",28307
"Customer C-15974","SW-FL-2YD","03-Jan-24",13316
"Customer C-27737","SW-COMM-4","08/13/24",11313
"Customer C-30958","SW-ROLLOFF-10YD","2019-10-04",31335
"Customer C-09440","SW-RO-10","06/11/2024",30208
"Customer C-10462","SW-RO-40","2023-11-13",55773
"Customer C-08021","SW-COMM-8YD","2023-02-17",14336
"Customer C-30890","SW-COMM-4","05/10/2020",15056
"Customer C-18411","SW-FL-6YD","12/12/2023",11959
"Customer C-42786","SW-RO-10YD","07/12/22",34213
"Customer C-32939","SW-COMM-6YD","11/05/2020",14960
"Customer C-09140","SW-ROLLOFF-10YD","11/28/21",34872
"Customer C-26264","SW-RO-10YD","01/19/2024",33915
"Customer C-08932","SW-FL-8YD","15-Jul-20",18403
"Customer C-37512","SW-COMM-6YD","03/04/21",11124
"Customer C-14045","SW-COMM-8","2020-01-19",15268
"Customer C-12079","SW-COMM-8","04/19/2019",15726
"Customer C-32757","SW-COMM-6YD","07/26/2022",15145
"Customer C-17467","SW-RO-30","09-Feb-23",52037
"Customer C-21281","SW-RO-40","07/21/19",63535
"Customer C-20167","SW-ROLLOFF-30YD","07/14/2022",53218
"Customer C-03544","SW-RO-10YD","11/11/2024",33916
"Customer C-24833","SW-RO-20YD","06/19/2020",40768
"Customer C-04474","SW-ROLLOFF-20YD","09/17/21",44341
"Customer C-32901","SW-RES-1-BW","2019-12-26",12234
"Customer C-12478","SW-RO-30YD","13-Mar-20",52738
"Customer C-11230","SW-FL-8YD","2023-03-25",15279
"Customer C-17899","SW-RO-10","05/17/2023",32556
"Customer C-27597","SW-COMM-XX","08/18/2019",17551
"Customer C-23717","SW-FL-2YD","06/03/2020",10320
"Customer C-40122","SW-ROLLOFF-30YD","07-Aug-20",50796
"Customer C-18812","SW-FL-2YD","24-Apr-24",6089
"Customer C-39275","SW-COMM-4","09/09/2021",16328
"Customer C-25599","SW-RES-1-W","25-Dec-22",26939
"Customer C-38622","SW-COMM-4YD","08/12/19",15405
"Customer C-37841","SW-COMM-2YD","04/16/24",10194
"Customer C-17363","SW-COMM-8YD","01/03/2020",21826
"Customer C-00070","SW-COMM-2","2024-08-28",13697
"Customer C-28859","SW-RES-1-BW","06/14/22",14136
"Customer C-35675","SW-COMM-2YD","08/27/2021",13148
"Customer C-31939","SW-COMM-2YD","05/04/19",13117
"Customer C-33922","SW-RES-1-BW","04/09/21",16275
"Customer C-33664","SW-RES-1-BW","2020-10-24",27361
"Customer C-09565","SW-RO-30","03/14/2019",46237
"Customer C-33461","OLD-SVC-7","12-Dec-23",53450
"Customer C-05114","SW-COMM-8YD","02/12/22",18655
"Customer C-31960","SW-COMM-4YD","08/27/23",14761
"Customer C-06933","SW-FL-2YD","08/10/23",13942
"Customer C-09336","SW-RO-40YD","11/12/2022",61831
"Customer C-02498","SW-RO-10","2019-12-01",27572
"Customer C-14135","SW-ROLLOFF-30YD","2020-03-21",51477
"Customer C-43022","SW-ROLLOFF-40YD","23-Jan-19",58116
"Customer C-12111","SW-ROLLOFF-10YD","09/28/20",25985
"Customer C-02172","SW-COMM-4","05/12/23",14514
"Customer C-02894","SW-RES-1-BW","07/23/2024",9445
"Customer C-17386","SW-RO-40YD","22-Apr-21",61976
"Customer C-31965","SW-ROLLOFF-20YD","10/19/2019",44270
"Customer C-13984","SW-RES-1-BW","2019-05-20",32382
"Customer C-02665","SW-ROLLOFF-10YD","10/02/2024",32301
"Customer C-24057","SW-RO-20","07/08/2023",43716
"Customer C-40493","SW-ROLLOFF-40YD","05-Jul-22",60516
"Customer C-28417","SW-RES-1-BW","10/14/2024",12679
"Customer C-32729","SW-RES-1-BW","04/06/19",64743
"Customer C-40033","SW-ROLLOFF-10YD","10/22/24",25928
"Customer C-35479","SW-RO-40","05/03/21",63933
"Customer C-33060","SW-ROLLOFF-40YD","09/01/2022",64966
"Customer C-06809","SW-RES-1-M","2023-02-28",35885
"Customer C-06851","SW-ROLLOFF-30YD","2021-05-04",50383
"Customer C-01095","SW-RO-40YD","26-Sep-23",59943
"Customer C-21970","SW-RO-30","2019-04-08",47688
"Customer C-23956","SW-COMM-8YD","07/12/2019",21271
"Customer C-08338","SW-COMM-2YD","03/08/2019",12725
"Customer C-01427","SW-RO-10","08/26/2019",29364
"Customer C-21179","OLD-SVC-7","2023-10-01",60990
"Customer C-23041","SW-RO-30YD","2022-08-21",47645
"Customer C-05944","SW-COMM-8YD","11/14/23",20885
"Customer C-04413","SW-COMM-6YD","2022-03-05",19903
"Customer C-24978","SW-ROLLOFF-10YD","04/26/21",26328
"Customer C-36837","SW-RES-1-W","12-Jan-20",18624
"Customer C-42126","SW-RO-20YD","2020-11-09",40544
"Customer C-23685","SW-RO-40","05/24/2019",61158
"Customer C-14397","SW-COMM-6","12/14/2019",15868
"Customer C-08626","SW-RES-1-M","05/03/2024",63175
"Customer C-28241","SW-COMM-6YD","10/13/21",10858
"Customer C-44246","SW-COMM-4YD","09/19/2019",11594
"Customer C-37475","SW-COMM-8YD","06-Nov-21",16476
"Customer C-02819","SW-ROLLOFF-20YD","03/26/2021",40011
"Customer C-17719","SW-RO-10YD","04/16/23",31790
"Customer C-01795","SW-FL-8YD","2019-11-03",17088
"Customer C-03138","SW-ROLLOFF-40YD","2020-03-08",57737
"Customer C-31689","SW-RO-30YD","12/14/2023",46482
"Customer C-18279","SW-ROLLOFF-10YD","01/10/2020",29952
"Customer C-37030","SW-FL-2YD","12/27/20",12815
"Customer C-29984","OLD-SVC-7","10/06/2021",13321
"Customer C-32730","SW-RO-40YD","2019-01-13",61831
"Customer C-04912","SW-RO-10","03/20/2022",32923
"Customer C-05222","SW-RO-20YD","2020-02-07",37863
"Customer C-25796","LEGACY-CODE","2024-12-03",6532
"Customer C-44250","SW-RO-30","2021-05-23",51431
"Customer C-43646","SW-RES-1-W","10/25/20",56643
"Customer C-32524","SW-XX-99YD","19-Feb-23",47157
"Customer C-35242","SW-XX-99YD","04-Jul-19",15392
"Customer C-07314","SW-ROLLOFF-10YD","07/06/2021",26251
"Customer C-33981","SW-FL-6YD","2021-02-10",13607
"Customer C-02823","OLD-SVC-7","02/01/2024",16136
"Customer C-02529","SW-COMM-4YD","05/25/21",15533
"Customer C-30553","SW-COMM-XX","2024-11-25",30949
"Customer C-41787","SW-XX-99YD","07-Apr-23",15340
"Customer C-31277","SW-ROLLOFF-10YD","01/18/2024",33410
"Customer C-09459","SW-RO-10","02/10/2021",29781
"Customer C-22950","SW-RO-30","2024-05-06",48889
"Customer C-16637","SW-COMM-4YD","04-Jun-19",12301
"Customer C-28460","SW-RO-40YD","03/07/2021",56921
"Customer C-10243","SW-COMM-8YD","2019-05-21",20806
"Customer C-13468","SW-COMM-4","2024-02-28",11862
"Customer C-10159","SW-ROLLOFF-40YD","16-Nov-20",57907
"Customer C-18609","SW-RO-40","01/09/2019",57247
"Customer C-28862","SW-COMM-2","01/27/2024",10992
"Customer C-27029","SW-RO-20","03/08/2022",40431
"Customer C-11336","SW-COMM-2YD","28-Nov-21",6389
"Customer C-01018","SW-COMM-8","05/24/2019",20394
"Customer C-09855","SW-RO-40","05/05/2021",61861
"Customer C-05761","SW-RO-10","20-Dec-20",29825
"Customer C-01804","SW-ROLLOFF-40YD","2024-09-13",62431
"Customer C-23344","SW-COMM-8YD","2022-09-04",17453
"Customer C-42819","SW-RO-30YD","11/22/2019",46273
"Customer C-44081","SW-FL-4YD","04/02/2023",8040
"Customer C-25688","SW-FL-2YD","21-Jul-22",11152
"Customer C-08682","SW-RO-30YD","05/18/2023",48690
"Customer C-28335","SW-RO-40YD","07-May-24",57697
"Customer C-26143","SW-COMM-2YD","03/01/2023",10437
"Customer C-03977","SW-FL-6YD","04/08/2021",15035
"Customer C-39382","SW-RO-30YD","2019-05-21",51659
"Customer C-32816","SW-FL-6YD","2022-07-23",13351
"Customer C-39673","SW-COMM-6YD","12/02/2024",12618
"Customer C-08531","SW-COMM-2YD","2020-12-04",9974
"Customer C-37929","SW-RO-20YD","05/18/2021",39244
"Customer C-21582","SW-RO-30YD","2019-09-19",45100
"Customer C-21591","LEGACY-CODE","2019-02-24",16103
"Customer C-19436","SW-ROLLOFF-30YD","2020-09-27",52817
"Customer C-36511","SW-RO-30","11/14/2024",48920
"Customer C-16946","SW-RES-1-W","04/12/24",47630
"Customer C-37763","SW-RO-20YD","01/07/2024",38467
"Customer C-33303","SW-RES-1-W","04/21/24",38368
"Customer C-30616","SW-RO-40","06/03/2022",59444
"Customer C-28439","SW-RO-30YD","01/08/2024",54900
"Customer C-42414","SW-RO-40","2024-10-19",60618
"Customer C-32578","SW-ROLLOFF-30YD","2023-09-12",46266
"Customer C-02746","SW-FL-6YD","2020-03-02",16923
"Customer C-17438","SW-XX-99YD","2022-01-26",18833
"Customer C-28360","SW-ROLLOFF-40YD","07-Apr-22",58989
"Customer C-20643","SW-FL-6YD","10/28/20",19123
"Customer C-16002","SW-RO-20YD","03/01/24",44060
"Customer C-14735","SW-RO-40","2022-11-10",64675
"Customer C-21521","SW-RO-10","05/16/22",32486
"Customer C-14907","SW-FL-4YD","2024-04-16",14444
"Customer C-14942","SW-COMM-6YD","11/11/21",19820
"Customer C-02933","SW-RO-40","03-Jan-19",58888
"Customer C-01660","SW-FL-6YD","11/16/2022",13611
"Customer C-07098","SW-RO-30","03/26/19",46887
"Customer C-08173","SW-RO-10YD","05/09/20",29603
"Customer C-15735","SW-COMM-6YD","11/17/2019",14209
"Customer C-31841","SW-FL-6YD","08-May-22",19664
"Customer C-35935","SW-RES-1-BW","11/15/2023",28838
"Customer C-43683","SW-COMM-6","2022-08-10",15101
"Customer C-39286","SW-RES-1-W","2022-08-06",39927
"Customer C-13980","SW-RO-30","21-Aug-19",46349
"Customer C-29767","SW-RO-20YD","03/27/20",39003
"Customer C-23959","SW-RO-40","05/05/22",57045
"Customer C-00440","SW-RO-20","02/19/2023",36043
"Customer C-18564","SW-COMM-4","08/04/2022",12021
"Customer C-30963","SW-COMM-2","03/18/21",12639
"Customer C-42898","SW-RES-1-W","10-Dec-20",17956
"Customer C-41832","SW-COMM-6YD","2024-08-03",13676
"Customer C-19458","SW-RO-20","04/20/2024",42036
"Customer C-06256","SW-FL-6YD","26-Mar-21",13443
"Customer C-26279","SW-FL-4YD","24-Apr-23",13213
"Customer C-30219","SW-ROLLOFF-30YD","03/24/23",53163
"Customer C-29604","SW-COMM-2","08/13/2021",12324
"Customer C-34957","SW-RO-10","10/09/2020",32862
"Customer C-06677","SW-ROLLOFF-30YD","2022-05-02",49184
