NAME/SERVICE/ADDRESS/ROUTE/ZONE/CONTACT
Eagle Excavating LLC - SSW-COMM-2YD   3371 Plymouth Way             RT-DET-0A1    C-02103       
Pioneer Sanitation - SitSW-COMM-2YD   6608 Van Buren Dr             RT-DET-0A1    C-23157       
Keystone Sanitation - SiSW-COMM-2YD   7355 Van Buren Blvd           RT-DET-0A1    C-39454       
Zephyr Transport LLC - SSW-COMM-2YD   7077 Grand River Ct           RT-DET-0A1    C-41583       
Cornerstone Services Co SW-COMM-2YD   9584 Maple Blvd               RT-DET-0A1    C-11020       
United Hauling - Site 3 SW-COMM-2YD   658 Trumbull Ave              RT-DET-0A1    C-07440       
Valley Removal Ltd - SitSW-COMM-2YD   4252 Joy Dr                   RT-DET-0A1    C-18028       
Blue Sanitation LLC - SiSW-COMM-2YD   5652 Grand River Dr           RT-DET-0A1    C-37636       
West Landscaping Corp - SW-COMM-2YD   9089 Ford Ct                  RT-DET-0A1    C-20442       
Heritage Demolition Co -SW-COMM-2YD   934 Michigan Rd               RT-DET-0A1    C-22395       
Magnolia Waste Co - SiteSW-COMM-2YD   7629 Haggerty Ln              RT-DET-0A1    C-06647       
first transport inc - SiSW-COMM-2YD   1081 Orchard Lake Ln          RT-DET-0A1    C-01378       
Cedar Excavating Ltd - SSW-COMM-2YD   1954 Van Buren Blvd           RT-DET-0A1    C-25199       
Iron Maintenance Corp - SW-COMM-2YD   734 Jefferson Ave             RT-DET-0A1    C-03196       
Summit Recycling Corp - SW-COMM-2YD   4975 Maple Ct                 RT-DET-0A1    C-20357       
Golden Landscaping - SitSW-COMM-2YD   2771 Cedar Way                RT-DET-0A1    C-17823       
Keystone Disposal Corp -SW-COMM-2YD   6849 Madison Rd               RT-DET-0A1    C-31133       
Twin Disposal LLC - SiteSW-COMM-2YD   9944 Middlebelt Ln            RT-DET-0A1    C-08181       
Pioneer Development - SiSW-COMM-2YD   1530 Van Buren Rd             RT-DET-0A1    C-26390       
Midwest Services - Site SW-COMM-2YD   9484 Adams Dr                 RT-DET-0A1    C-39841       
Blue Demolition - Site 3SW-COMM-2YD   7823 Lincoln Dr               RT-DET-0A1    C-42576       
Zephyr Recycling - Site SW-COMM-2YD   1367 Plymouth Pkwy            RT-DET-0A1    C-20374       
Midwest Construction LtdSW-COMM-2YD   7343 Plymouth Rd              RT-DET-0A1    C-16869       
Apex Excavating Ltd - SiSW-COMM-2YD   5685 Cedar Pkwy               RT-DET-0A1    C-06581       
H. Recycling Inc - Site SW-COMM-2YD   9330 Van Buren Way            RT-DET-0A1    C-00449       
Blue Excavating Corp - SSW-COMM-2YD   8728 Telegraph Rd             RT-DET-0A1    C-34255       
Liberty Builders LLC - SSW-COMM-2YD   9118 Franklin Ct              RT-DET-0A1    C-26670       
Twin Removal Co. - Site SW-COMM-2YD   6298 Franklin St              RT-DET-0A1    C-05384       
First Demolition - Site SW-COMM-2YD   1466 Woodward Blvd            RT-DET-0A1    C-00895       
Cornerstone Landscaping SW-COMM-2YD   9845 Telegraph Dr             RT-DET-0A1    C-27567       
Quality Waste - Site 4  SW-COMM-2YD   6202 Grant Blvd               RT-DET-0A1    C-23781       
Delta Disposal - Site 3 SW-COMM-2YD   429 Lincoln Ct                RT-DET-0A1    C-39002       
Iron Excavating LLC - SiSW-COMM-2YD   3001 Monroe Dr                RT-DET-0A1    C-42757       
Summit Excavating - SiteSW-COMM-2YD   PO Box 8502                   RT-DET-0A1    C-00455       
United Hauling LLC - SitSW-COMM-2YD   6189 Madison Dr               RT-DET-0A1    C-19122       
Twin Hauling Corp - SiteSW-COMM-2YD   3466 Ford Ln                  RT-DET-0A1    C-32973       
Magnolia Landscaping - SSW-COMM-2YD   4857 Ford Way                 RT-DET-0A1    C-25987       
North Sanitation LLC - SSW-COMM-2YD   107 Haggerty Way              RT-DET-0A1    C-27848       
Valley Hauling Corp - SiSW-COMM-2YD   8266 Jackson Dr               RT-DET-0A1    C-23334       
Twin Disposal LLC - SiteSW-COMM-2YD   5043 Grant Dr                 RT-DET-0A1    C-44257       
A. Maintenance - Site 1 SW-COMM-2YD   8659 Ford St                  RT-DET-0A1    C-03813       
Liberty Hauling Ltd - SiSW-COMM-2YD   6028 Adams Ct                 RT-DET-0A1    C-41764       
Quality Removal - Site 4SW-COMM-2YD   6893 Adams Way                RT-DET-0A1    C-18653       
Pioneer Disposal Corp - SW-COMM-2YD   6859 Cass Blvd                RT-DET-0A1    C-08145       
Red Development LLC - SiSW-COMM-2YD   6244 Van Buren Rd             RT-DET-0A1    C-29838       
Keystone Builders - SiteSW-COMM-2YD   5206 Warren Ln                RT-DET-0A1    C-43872       
Cedar Builders Corp - SiSW-COMM-2YD   1543 Cass Pkwy                RT-DET-0A1    C-09847       
Oak Waste - Site 1      SW-COMM-2YD   2654 Madison Blvd             RT-DET-0A1    C-13094       
Silver Waste Co - Site 3SW-COMM-2YD   7072 Greenfield Ln            RT-DET-0A1    C-17081       
apex contracting corp - SW-COMM-2YD   286 Main Ct                   RT-DET-0A1    C-03730       
Eagle Sanitation - Site SW-COMM-2YD   230 Trumbull Ln               RT-DET-0A1    C-20754       
Oak Transport Co - Site SW-COMM-2YD   6897 Joy Pkwy                 RT-DET-0A1    C-05787       
West Demolition Corp - SSW-COMM-2YD   8041 Van Buren Dr             RT-DET-0A1    C-10284       
Zephyr Recycling - Site SW-COMM-2YD   3329 Orchard Lake Ln          RT-DET-0A1    C-08968       
United Excavating Corp -SW-COMM-2YD   6984 Franklin Ln              RT-DET-0A1    C-06816       
United Builders Inc - SiSW-COMM-2YD   5177 Middlebelt Ct            RT-DET-0A1    C-22105       
Midwest Recycling - SiteSW-COMM-2YD   724 Telegraph Rd              RT-DET-0A1    C-22361       
Blue Disposal - Site 4  SW-COMM-2YD   2815 Franklin St              RT-DET-0A1    C-19115       
R. Demolition Ltd - SiteSW-COMM-2YD   4412 Greenfield Pkwy          RT-DET-0A1    C-04672       
Oak Waste - Site 1      SW-COMM-2YD   2990 Trumbull Ct              RT-DET-0A1    C-07730       
Zephyr Recycling - Site SW-COMM-2YD   7659 Lincoln Rd               RT-DET-0A1    C-42307       
Quality Demolition Corp SW-COMM-2YD   3458 Washington Ave           RT-DET-0A1    C-27126       
Oak Contracting Inc - SiSW-COMM-2YD   8954 Main Rd                  RT-DET-0A1    C-01517       
United Excavating - SiteSW-COMM-2YD   4536 Orchard Lake Rd          RT-DET-0A1    C-31982       
Valley Builders LLC - SiSW-COMM-2YD   6257 Harrison Ln              RT-DET-0A1    C-24758       
Lakeside Hauling - Site SW-COMM-2YD   2912 Van Buren Rd             RT-DET-0A1    C-33704       
Delta Contracting Ltd - SW-COMM-2YD   169 Plymouth Ave              RT-DET-0A1    C-10398       
Quality Demolition Corp SW-COMM-2YD   PO Box 937                    RT-DET-0A1    C-01740       
Liberty Maintenance Ltd SW-COMM-2YD   9868 Orchard Lake Pkwy        RT-DET-0A1    C-19271       
Red Contracting Inc - SiSW-COMM-2YD   6316 Cass Dr                  RT-DET-0A1    C-39169       
Heritage Removal Ltd - SSW-COMM-2YD   5028 Trumbull St              RT-DET-0A1    C-26752       
Heritage Recycling Inc -SW-COMM-2YD   3045 Warren Blvd              RT-DET-0A1    C-03856       
Zephyr Demolition Co - SSW-COMM-2YD   6186 Grant Ave                RT-DET-0A1    C-13196       
Apex Construction Ltd - SW-COMM-2YD   3632 Telegraph Dr             RT-DET-0A1    C-28037       
Zephyr Waste - Site 1   SW-COMM-2YD   2028 Jefferson Blvd           RT-DET-0A1    C-27394       
Juniper Recycling Ltd - SW-COMM-2YD   1105 Grand River Pkwy         RT-DET-0A1    C-17618       
United Construction Co -SW-COMM-2YD   3613 Madison St               RT-DET-0A1    C-16577       
Apex Sanitation Co - SitSW-COMM-2YD   5709 Maple Ct                 RT-DET-0A1    C-42861       
Quality Landscaping Inc SW-COMM-2YD   2276 Monroe Ct                RT-DET-0A1    C-16683       
Twin Contracting Ltd - SSW-COMM-2YD   2397 Cedar Pkwy               RT-DET-0A1    C-43585       
Eagle Removal Ltd - SiteSW-COMM-2YD   3152 Michigan Dr              RT-DET-0A1    C-09720       
Red Transport Corp - SitSW-COMM-2YD   7888 Grant Ln                 RT-DET-0A1    C-21787       
Zephyr Excavating Co - SSW-COMM-2YD   3787 Grant Pkwy               RT-DET-0A1    C-09173       
Golden Recycling - Site SW-COMM-2YD   4938 Oak Pkwy                 RT-DET-0A1    C-24953       
Silver Hauling - Site 2 SW-COMM-2YD   6264 Orchard Lake Ave         RT-DET-0A1    C-11240       
Keystone Transport Ltd -SW-COMM-2YD   6790 Maple Dr                 RT-DET-0A1    C-11462       
United Hauling Corp - SiSW-COMM-2YD   7573 Orchard Lake Ln          RT-DET-0A1    C-07911       
Cedar Builders - Site 2 SW-COMM-2YD   7826 Haggerty St              RT-DET-0A1    C-19542       
Zephyr Sanitation Corp -SW-COMM-2YD   3228 Jefferson Ct             RT-DET-0A1    C-38803       
Juniper Hauling - Site 3SW-COMM-2YD   4261 Monroe Way               RT-DET-0A1    C-18780       
First Waste LLC - Site 3SW-COMM-2YD   6884 Washington Blvd          RT-DET-0A1    C-12222       
Summit Builders Inc - SiSW-COMM-2YD   915 Haggerty Way              RT-DET-0A1    C-14718       
North Builders LLC - SitSW-COMM-2YD   5916 Trumbull Ave             RT-DET-0A1    C-37641       
Magnolia Services Ltd - SW-COMM-2YD   7896 Jackson Ln               RT-DET-0A1    C-09146       
Cornerstone Transport - SW-COMM-2YD   4686 Harrison Blvd            RT-DET-0A1    C-34636       
Pioneer Removal Co - SitSW-COMM-2YD   9302 Orchard Lake Ave         RT-DET-0A1    C-34388       
Delta Builders Inc - SitSW-COMM-2YD   9909 Washington Ave           RT-DET-0A1    C-24003       
Apex Services Co - Site SW-COMM-2YD   4374 Plymouth Ct              RT-DET-0A1    C-17649       
Oak Excavating Co - SiteSW-COMM-2YD   1997 Jackson Ln               RT-DET-0A1    C-44631       
Twin Development Corp - SW-COMM-2YD   1933 Washington Pkwy          RT-DET-0A1    C-06457       
North Sanitation - Site SW-COMM-2YD   5192 Greenfield Ave           RT-DET-0A1    C-37465       
Magnolia Construction LtSW-COMM-2YD   8577 Maple Way                RT-DET-0A1    C-32800       
West Maintenance Inc - SSW-COMM-2YD   8228 Washington St            RT-DET-0A1    C-15582       
Juniper Disposal - Site SW-COMM-2YD   9268 Cherry Hill Blvd         RT-DET-0A1    C-10247       
Oak Maintenance Co - SitSW-COMM-2YD   4721 Grant Ln                 RT-DET-0A1    C-09418       
I. Development Inc - SitSW-COMM-2YD   2576 Grant Rd                 RT-DET-0A1    C-01933       
Zephyr Hauling Co - SiteSW-COMM-2YD   No Address on File            RT-DET-0A1    C-11586       
Juniper Construction CorSW-COMM-2YD   7567 Washington St            RT-DET-0A1    C-14469       
Pioneer Excavating Co. -SW-COMM-2YD   5626 Oak Ct                   RT-DET-0A1    C-02574       
Silver Sanitation Co - SSW-COMM-2YD   8934 Michigan Ct              RT-DET-0A1    C-25275       
Pioneer Sanitation Co - SW-COMM-2YD   7589 Greenfield Ct            RT-DET-0A1    C-31373       
Midwest Landscaping Co -SW-COMM-2YD   8405 Grant St                 RT-DET-0A1    C-30445       
Pioneer Sanitation - SitSW-COMM-2YD   154 Washington Way            RT-DET-0A1    C-02101       
Cornerstone ConstructionSW-COMM-2YD   4124 Warren Blvd              RT-DET-0A1    C-14085       
Cedar Hauling Inc - SiteSW-COMM-2YD   8155 Trumbull Blvd            RT-DET-0A1    C-16113       
Magnolia Removal Inc - SSW-COMM-2YD   9040 Michigan Ln              RT-DET-0A1    C-18462       
Cedar Construction LLC -SW-COMM-2YD   1640 Monroe Rd                RT-DET-0A1    C-35118       
Juniper Services - Site SW-COMM-2YD   7984 Jefferson Rd             RT-DET-0A1    C-33793       
Oak Excavating LLC - SitSW-COMM-2YD   6395 Washington Ln            RT-DET-0A1    C-39679       
Eagle Sanitation LLC - SSW-COMM-2YD   7447 Cedar Dr                 RT-DET-0A1    C-00600       
Oak Services - Site 3   SW-COMM-2YD   5474 Greenfield Dr            RT-DET-0A1    C-17185       
Blue Contracting - Site SW-COMM-2YD   8212 Joy Dr                   RT-DET-0A1    C-05836       
Midwest Disposal Ltd - SSW-COMM-2YD   3980 Adams Ave                RT-DET-0A1    C-32339       
Twin Hauling Co - Site 1SW-COMM-2YD   1648 Ford Rd                  RT-DET-0A1    C-28975       
Summit Builders Inc - SiSW-COMM-2YD   4865 Haggerty Ct              RT-DET-0A1    C-24302       
First Sanitation LLC - SSW-COMM-2YD   3818 Cass Rd                  RT-DET-0A1    C-31807       
Iron Contracting - Site SW-COMM-2YD   3584 Woodward Blvd            RT-DET-0A1    C-27571       
Pioneer Removal Ltd - SiSW-COMM-2YD   9413 Lincoln Way              RT-DET-0A1    C-28482       
Juniper Maintenance - SiSW-COMM-2YD   5859 Orchard Lake Ct          RT-DET-0A1    C-14197       
Oak Transport Inc - SiteSW-COMM-2YD   4727 Jefferson St             RT-DET-0A1    C-09940       
North Development Inc - SW-COMM-2YD   709 Telegraph Dr              RT-DET-0A1    C-03159       
United Sanitation Inc - SW-COMM-2YD   8477 Monroe Pkwy              RT-DET-0A1    C-09540       
Blue Excavating Inc - SiSW-COMM-2YD   1081 Ford St                  RT-DET-0A1    C-29624       
Quality Development CorpSW-COMM-2YD   5986 Michigan Pkwy            RT-DET-0A1    C-04768       
Cedar Contracting - SiteSW-COMM-2YD   9264 Adams Rd                 RT-DET-0A1    C-29290       
Cedar Waste - Site 4    SW-COMM-2YD   2981 Jackson Ln               RT-DET-0A1    C-03776       
Cornerstone Contracting SW-COMM-2YD   3758 Woodward Way             RT-DET-0A1    C-33331       
C. Construction Co - SitSW-COMM-2YD   1231 Harrison Ct              RT-DET-0A1    C-05709       
Liberty Recycling - SiteSW-COMM-2YD   645 Haggerty Ave              RT-DET-0A1    C-31244       
Liberty Construction - SSW-COMM-2YD   8775 Jefferson Ave            RT-DET-0A1    C-33721       
North Development LLC - SW-COMM-2YD   4191 Madison Ave              RT-DET-0A1    C-27826       
West Construction Corp -SW-COMM-2YD   9168 Adams Way                RT-DET-0A1    C-00190       
Pioneer Waste - Site 1  SW-COMM-2YD   9042 Woodward Pkwy            RT-DET-0A1    C-36170       
Pioneer Excavating Co - SW-COMM-2YD   1216 Cedar St                 RT-DET-0A1    C-26522       
Magnolia Hauling LLC - SSW-COMM-2YD   620 Haggerty Ln               RT-DET-0A1    C-03038       
Midwest Services - Site SW-COMM-2YD   9148 Warren Blvd              RT-DET-0A1    C-43553       
Pioneer Excavating Co - SW-COMM-2YD   2997 Grant Rd                 RT-DET-0A1    C-43962       
Juniper Demolition Ltd -SW-COMM-2YD   7518 Plymouth Ln              RT-DET-0A1    C-29284       
Keystone Removal Corp - SW-COMM-2YD   7090 Cherry Hill Dr           RT-DET-0A1    C-28882       
Blue Demolition - Site 4SW-COMM-2YD   3108 Madison Pkwy             RT-DET-0A1    C-20923       
Blue Landscaping - Site SW-COMM-2YD   1363 Warren Blvd              RT-DET-0A1    C-07411       
Pioneer Landscaping Ltd SW-COMM-2YD   8638 Woodward Blvd            RT-DET-0A1    C-10983       
Blue Removal Corp - SiteSW-COMM-2YD   4891 Ford Rd                  RT-DET-0A1    C-18556       
First Development LLC - SW-COMM-2YD   7318 Cass St                  RT-DET-0A1    C-05498       
Eagle Builders - Site 1 SW-COMM-2YD   6157 Jefferson Dr             RT-DET-0A1    C-25825       
North Recycling - Site 2SW-COMM-2YD   4906 Grand River Pkwy         RT-DET-0A1    C-07964       
First Removal Inc - SiteSW-COMM-2YD   6384 Trumbull Blvd            RT-DET-0A1    C-26302       
Riverside Sanitation Co SW-COMM-2YD   4288 Orchard Lake Ave         RT-DET-0A1    C-43206       
Eagle Removal - Site 2  SW-COMM-2YD   1103 Ford Ln                  RT-DET-0A1    C-00956       
Summit Development - SitSW-COMM-2YD   RR 5 Box 890                  RT-DET-0A1    C-34191       
Silver Development - SitSW-COMM-2YD   9038 Franklin Blvd            RT-DET-0A1    C-37238       
Golden Transport Ltd - SSW-COMM-2YD   7365 Oak Ln                   RT-DET-0A1    C-09377       
Summit Recycling Corp - SW-COMM-2YD   1953 Van Buren Ct             RT-DET-0A1    C-21695       
Riverside Services Co - SW-COMM-2YD   741 Trumbull Pkwy             RT-DET-0A1    C-03884       
Heritage Landscaping IncSW-COMM-2YD   3832 Cass Rd                  RT-DET-0A1    C-12740       
Blue Removal Co - Site 3SW-COMM-2YD   1277 Madison Ave              RT-DET-0A1    C-18624       
Valley Contracting Corp SW-COMM-2YD   7119 Franklin Rd              RT-DET-0A1    C-43725       
Pioneer Disposal - Site SW-COMM-2YD   8606 Ford Pkwy                RT-DET-0A1    C-25607       
quality builders corp - SW-COMM-2YD   9719 Van Buren St             RT-DET-0A1    C-05185       
Riverside Builders Ltd -SW-COMM-2YD   7371 Adams Ln                 RT-DET-0A1    C-33212       
Liberty Recycling Ltd - SW-COMM-2YD   248 Trumbull Ct               RT-DET-0A1    C-22900       
Red Recycling Inc - SiteSW-COMM-2YD   5853 Cass Ln                  RT-DET-0A1    C-30076       
Cornerstone Excavating LSW-COMM-2YD   742 Oak Ct                    RT-DET-0A1    C-19364       
Red Removal - Site 4    SW-COMM-2YD   3476 Van Buren Ct             RT-DET-0A1    C-14904       
Zephyr Demolition Inc - SW-COMM-2YD   4540 Monroe Ave               RT-DET-0A1    C-07447       
Oak Services LLC - Site SW-COMM-2YD   3855 Warren Way               RT-DET-0A1    C-30021       
Midwest Sanitation Co - SW-COMM-2YD   1238 Plymouth St              RT-DET-0A1    C-26040       
Golden Landscaping Corp SW-COMM-2YD   9901 Washington Blvd          RT-DET-0A1    C-25381       
Liberty Services Inc - SSW-COMM-2YD   9117 Grand River Ln           RT-DET-0A1    C-26804       
Cornerstone Waste Co - SSW-COMM-2YD   2597 Ford Rd                  RT-DET-0A1    C-39330       
Twin Contracting - Site SW-COMM-2YD   6702 Monroe Dr                RT-DET-0A1    C-00064       
Blue Hauling LLC - Site SW-COMM-2YD   6211 Adams Rd                 RT-DET-0A1    C-30263       
Summit Demolition - SiteSW-COMM-2YD   2639 Warren St                RT-DET-0A1    C-09742       
Liberty Excavating LLC -SW-COMM-2YD   3531 Jackson St               RT-DET-0A1    C-30101       
